Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:30:25.057000,ALO,14,0 days 00:01:27.347000,19.0,1.0,,,0 days 00:00:28.312000,0 days 00:00:29.920000,0 days 00:00:29.115000,0 days 01:29:26.092000,0 days 01:29:56.012000,0 days 01:30:25.127000,312.0,313.0,306.0,322.0,False,MEDIUM,19.0,True,Alpine,0 days 01:28:57.710000,,1,10.0,,,False,True
0 days 01:31:52.356000,ALO,14,0 days 00:01:27.299000,20.0,1.0,,,0 days 00:00:28.397000,0 days 00:00:29.761000,0 days 00:00:29.141000,0 days 01:30:53.524000,0 days 01:31:23.285000,0 days 01:31:52.426000,310.0,313.0,304.0,321.0,False,MEDIUM,20.0,True,Alpine,0 days 01:30:25.057000,,1,10.0,,,False,True
0 days 01:33:20.112000,ALO,14,0 days 00:01:27.756000,21.0,1.0,,,0 days 00:00:28.507000,0 days 00:00:30.028000,0 days 00:00:29.221000,0 days 01:32:20.933000,0 days 01:32:50.961000,0 days 01:33:20.182000,310.0,315.0,306.0,320.0,False,MEDIUM,21.0,True,Alpine,0 days 01:31:52.356000,,1,10.0,,,False,True
0 days 01:34:47.822000,ALO,14,0 days 00:01:27.710000,22.0,1.0,,,0 days 00:00:28.498000,0 days 00:00:29.850000,0 days 00:00:29.362000,0 days 01:33:48.680000,0 days 01:34:18.530000,0 days 01:34:47.892000,308.0,314.0,307.0,322.0,False,MEDIUM,22.0,True,Alpine,0 days 01:33:20.112000,,1,10.0,,,False,True
0 days 01:36:15.660000,ALO,14,0 days 00:01:27.838000,23.0,1.0,,,0 days 00:00:28.496000,0 days 00:00:29.970000,0 days 00:00:29.372000,0 days 01:35:16.388000,0 days 01:35:46.358000,0 days 01:36:15.730000,310.0,313.0,306.0,320.0,False,MEDIUM,23.0,True,Alpine,0 days 01:34:47.822000,,1,10.0,,,False,True
0 days 01:37:44.441000,ALO,14,0 days 00:01:28.781000,24.0,1.0,,,0 days 00:00:28.626000,0 days 00:00:29.963000,0 days 00:00:30.192000,0 days 01:36:44.356000,0 days 01:37:14.319000,0 days 01:37:44.511000,310.0,317.0,310.0,321.0,False,MEDIUM,24.0,True,Alpine,0 days 01:36:15.660000,,1,10.0,,,False,True
0 days 01:39:16.551000,ALO,14,0 days 00:01:32.110000,25.0,1.0,,0 days 01:39:12.860000,0 days 00:00:28.485000,0 days 00:00:30.102000,0 days 00:00:33.523000,0 days 01:38:12.996000,0 days 01:38:43.098000,0 days 01:39:16.621000,314.0,315.0,,335.0,False,MEDIUM,25.0,True,Alpine,0 days 01:37:44.441000,,1,10.0,,,False,False
0 days 01:41:31.041000,ALO,14,0 days 00:02:14.490000,26.0,2.0,0 days 01:39:37.631000,,0 days 00:00:56.084000,0 days 00:00:38.120000,0 days 00:00:40.286000,0 days 01:40:12.705000,0 days 01:40:50.825000,0 days 01:41:31.111000,209.0,214.0,203.0,262.0,False,HARD,1.0,True,Alpine,0 days 01:39:16.551000,,124,11.0,,,False,False
0 days 01:43:30.125000,ALO,14,0 days 00:01:59.084000,27.0,2.0,,,0 days 00:00:39.416000,0 days 00:00:40.375000,0 days 00:00:39.293000,0 days 01:42:10.527000,0 days 01:42:50.902000,0 days 01:43:30.195000,184.0,211.0,176.0,245.0,False,HARD,2.0,True,Alpine,0 days 01:41:31.041000,,4,8.0,,,False,False
0 days 01:46:06.075000,ALO,14,,28.0,2.0,,,0 days 00:00:51.021000,0 days 00:00:52.376000,0 days 00:00:52.569000,0 days 01:44:21.200000,0 days 01:45:13.597000,0 days 01:46:06.276000,110.0,225.0,180.0,162.0,False,HARD,3.0,True,Alpine,0 days 01:43:30.125000,,4,8.0,,,False,False
0 days 01:48:37.117000,ALO,14,,29.0,2.0,,,0 days 00:00:46.476000,0 days 00:00:56.595000,0 days 00:00:47.967000,0 days 01:46:52.625000,0 days 01:47:49.234000,0 days 01:48:37.332000,107.0,237.0,217.0,130.0,False,HARD,4.0,True,Alpine,0 days 01:46:06.075000,,4,8.0,,,False,False
0 days 01:50:59.539000,ALO,14,0 days 00:02:22.422000,30.0,2.0,,,0 days 00:00:38.337000,0 days 00:00:58.541000,0 days 00:00:45.544000,0 days 01:49:15.524000,0 days 01:50:14.065000,0 days 01:50:59.609000,144.0,132.0,312.0,183.0,False,HARD,5.0,True,Alpine,0 days 01:48:37.117000,,41,8.0,,,False,False
0 days 01:52:27.819000,ALO,14,0 days 00:01:28.280000,31.0,2.0,,,0 days 00:00:28.080000,0 days 00:00:30.679000,0 days 00:00:29.521000,0 days 01:51:27.689000,0 days 01:51:58.368000,0 days 01:52:27.889000,323.0,328.0,314.0,343.0,False,HARD,6.0,True,Alpine,0 days 01:50:59.539000,,1,8.0,,,False,True
0 days 01:53:55.309000,ALO,14,0 days 00:01:27.490000,32.0,2.0,,,0 days 00:00:28.304000,0 days 00:00:29.917000,0 days 00:00:29.269000,0 days 01:52:56.193000,0 days 01:53:26.110000,0 days 01:53:55.379000,318.0,321.0,317.0,331.0,False,HARD,7.0,True,Alpine,0 days 01:52:27.819000,,12,8.0,,,False,True
0 days 01:55:22.477000,ALO,14,0 days 00:01:27.168000,33.0,2.0,,,0 days 00:00:28.298000,0 days 00:00:29.886000,0 days 00:00:28.984000,0 days 01:54:23.677000,0 days 01:54:53.563000,0 days 01:55:22.547000,319.0,332.0,313.0,336.0,True,HARD,8.0,True,Alpine,0 days 01:53:55.309000,,1,8.0,,,False,True
0 days 01:56:49.091000,ALO,14,0 days 00:01:26.614000,34.0,2.0,,,0 days 00:00:28.114000,0 days 00:00:29.670000,0 days 00:00:28.830000,0 days 01:55:50.661000,0 days 01:56:20.331000,0 days 01:56:49.161000,315.0,327.0,313.0,333.0,True,HARD,9.0,True,Alpine,0 days 01:55:22.477000,,1,8.0,,,False,True
0 days 01:58:15.539000,ALO,14,0 days 00:01:26.448000,35.0,2.0,,,0 days 00:00:28.084000,0 days 00:00:29.623000,0 days 00:00:28.741000,0 days 01:57:17.245000,0 days 01:57:46.868000,0 days 01:58:15.609000,311.0,318.0,310.0,321.0,True,HARD,10.0,True,Alpine,0 days 01:56:49.091000,,1,8.0,,,False,True
0 days 01:59:42.229000,ALO,14,0 days 00:01:26.690000,36.0,2.0,,,0 days 00:00:28.309000,0 days 00:00:29.579000,0 days 00:00:28.802000,0 days 01:58:43.918000,0 days 01:59:13.497000,0 days 01:59:42.299000,312.0,317.0,309.0,309.0,False,HARD,11.0,True,Alpine,0 days 01:58:15.539000,,1,8.0,,,False,True
0 days 02:01:08.709000,ALO,14,0 days 00:01:26.480000,37.0,2.0,,,0 days 00:00:28.188000,0 days 00:00:29.481000,0 days 00:00:28.811000,0 days 02:00:10.487000,0 days 02:00:39.968000,0 days 02:01:08.779000,311.0,319.0,311.0,315.0,False,HARD,12.0,True,Alpine,0 days 01:59:42.229000,,1,8.0,,,False,True
0 days 02:02:34.948000,ALO,14,0 days 00:01:26.239000,38.0,2.0,,,0 days 00:00:28.167000,0 days 00:00:29.318000,0 days 00:00:28.754000,0 days 02:01:36.946000,0 days 02:02:06.264000,0 days 02:02:35.018000,312.0,318.0,311.0,319.0,True,HARD,13.0,True,Alpine,0 days 02:01:08.709000,,1,8.0,,,False,True
0 days 02:04:01.172000,ALO,14,0 days 00:01:26.224000,39.0,2.0,,,0 days 00:00:28.134000,0 days 00:00:29.430000,0 days 00:00:28.660000,0 days 02:03:03.152000,0 days 02:03:32.582000,0 days 02:04:01.242000,312.0,317.0,310.0,320.0,True,HARD,14.0,True,Alpine,0 days 02:02:34.948000,,1,8.0,,,False,True
0 days 02:05:27.282000,ALO,14,0 days 00:01:26.110000,40.0,2.0,,,0 days 00:00:28.142000,0 days 00:00:29.412000,0 days 00:00:28.556000,0 days 02:04:29.384000,0 days 02:04:58.796000,0 days 02:05:27.352000,313.0,318.0,310.0,323.0,True,HARD,15.0,True,Alpine,0 days 02:04:01.172000,,1,8.0,,,False,True
0 days 02:06:53.150000,ALO,14,0 days 00:01:25.868000,41.0,2.0,,,0 days 00:00:28.156000,0 days 00:00:29.299000,0 days 00:00:28.413000,0 days 02:05:55.508000,0 days 02:06:24.807000,0 days 02:06:53.220000,313.0,319.0,311.0,323.0,True,HARD,16.0,True,Alpine,0 days 02:05:27.282000,,12,8.0,,,False,True
0 days 02:08:19.167000,ALO,14,0 days 00:01:26.017000,42.0,2.0,,,0 days 00:00:28.092000,0 days 00:00:29.419000,0 days 00:00:28.506000,0 days 02:07:21.312000,0 days 02:07:50.731000,0 days 02:08:19.237000,314.0,318.0,311.0,321.0,False,HARD,17.0,True,Alpine,0 days 02:06:53.150000,,1,8.0,,,False,True
0 days 02:09:46.347000,ALO,14,0 days 00:01:27.180000,43.0,2.0,,,0 days 00:00:28.418000,0 days 00:00:29.517000,0 days 00:00:29.245000,0 days 02:08:47.655000,0 days 02:09:17.172000,0 days 02:09:46.417000,310.0,317.0,310.0,323.0,False,HARD,18.0,True,Alpine,0 days 02:08:19.167000,,12,8.0,,,False,True
0 days 02:11:31.925000,ALO,14,0 days 00:01:45.578000,44.0,2.0,,,0 days 00:00:34.453000,0 days 00:00:39.460000,0 days 00:00:31.665000,0 days 02:10:20.870000,0 days 02:11:00.330000,0 days 02:11:31.995000,184.0,193.0,310.0,321.0,False,HARD,19.0,True,Alpine,0 days 02:09:46.347000,,2671,8.0,,,False,False
0 days 02:12:58.499000,ALO,14,0 days 00:01:26.574000,45.0,2.0,,,0 days 00:00:28.311000,0 days 00:00:29.582000,0 days 00:00:28.681000,0 days 02:12:00.306000,0 days 02:12:29.888000,0 days 02:12:58.569000,313.0,317.0,310.0,332.0,False,HARD,20.0,True,Alpine,0 days 02:11:31.925000,,1,8.0,,,False,True
0 days 02:14:24.973000,ALO,14,0 days 00:01:26.474000,46.0,2.0,,,0 days 00:00:28.362000,0 days 00:00:29.489000,0 days 00:00:28.623000,0 days 02:13:26.931000,0 days 02:13:56.420000,0 days 02:14:25.043000,311.0,313.0,310.0,320.0,False,HARD,21.0,True,Alpine,0 days 02:12:58.499000,,1,8.0,,,False,True
0 days 02:15:51.315000,ALO,14,0 days 00:01:26.342000,47.0,2.0,,,0 days 00:00:28.427000,0 days 00:00:29.422000,0 days 00:00:28.493000,0 days 02:14:53.470000,0 days 02:15:22.892000,0 days 02:15:51.385000,311.0,313.0,310.0,319.0,False,HARD,22.0,True,Alpine,0 days 02:14:24.973000,,1,8.0,,,False,True
0 days 02:17:17.553000,ALO,14,0 days 00:01:26.238000,48.0,2.0,,,0 days 00:00:28.241000,0 days 00:00:29.375000,0 days 00:00:28.622000,0 days 02:16:19.626000,0 days 02:16:49.001000,0 days 02:17:17.623000,311.0,314.0,310.0,320.0,False,HARD,23.0,True,Alpine,0 days 02:15:51.315000,,1,8.0,,,False,True
0 days 02:18:43.574000,ALO,14,0 days 00:01:26.021000,49.0,2.0,,,0 days 00:00:28.209000,0 days 00:00:29.221000,0 days 00:00:28.591000,0 days 02:17:45.832000,0 days 02:18:15.053000,0 days 02:18:43.644000,312.0,314.0,308.0,320.0,False,HARD,24.0,True,Alpine,0 days 02:17:17.553000,,1,8.0,,,False,True
0 days 02:20:09.435000,ALO,14,0 days 00:01:25.861000,50.0,2.0,,,0 days 00:00:28.211000,0 days 00:00:29.274000,0 days 00:00:28.376000,0 days 02:19:11.855000,0 days 02:19:41.129000,0 days 02:20:09.505000,311.0,316.0,310.0,321.0,True,HARD,25.0,True,Alpine,0 days 02:18:43.574000,,1,8.0,,,False,True
0 days 02:21:35.345000,ALO,14,0 days 00:01:25.910000,51.0,2.0,,,0 days 00:00:28.348000,0 days 00:00:29.179000,0 days 00:00:28.383000,0 days 02:20:37.853000,0 days 02:21:07.032000,0 days 02:21:35.415000,312.0,316.0,312.0,320.0,False,HARD,26.0,True,Alpine,0 days 02:20:09.435000,,1,8.0,,,False,True
0 days 02:23:00.817000,ALO,14,0 days 00:01:25.472000,52.0,2.0,,,0 days 00:00:28.029000,0 days 00:00:29.122000,0 days 00:00:28.321000,0 days 02:22:03.444000,0 days 02:22:32.566000,0 days 02:23:00.887000,316.0,318.0,311.0,324.0,True,HARD,27.0,True,Alpine,0 days 02:21:35.345000,,1,8.0,,,False,True
0 days 02:24:26.328000,ALO,14,0 days 00:01:25.511000,53.0,2.0,,,0 days 00:00:28.057000,0 days 00:00:29.104000,0 days 00:00:28.350000,0 days 02:23:28.944000,0 days 02:23:58.048000,0 days 02:24:26.398000,316.0,328.0,307.0,324.0,False,HARD,28.0,True,Alpine,0 days 02:23:00.817000,,1,8.0,,,False,True
0 days 01:04:02.935000,LEC,16,0 days 00:01:48.161000,1.0,1.0,,,,0 days 00:00:30.966000,0 days 00:00:45.865000,,0 days 01:03:17.172000,0 days 01:04:03.122000,324.0,315.0,207.0,268.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:02:14.632000,,1267,5.0,,,False,False
0 days 01:05:30.925000,LEC,16,0 days 00:01:27.990000,2.0,1.0,,,0 days 00:00:29.905000,0 days 00:00:29.180000,0 days 00:00:28.905000,0 days 01:04:32.850000,0 days 01:05:02.030000,0 days 01:05:30.935000,310.0,311.0,303.0,304.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:04:02.935000,,71,5.0,,,False,False
0 days 01:06:56.998000,LEC,16,0 days 00:01:26.073000,3.0,1.0,,,0 days 00:00:28.209000,0 days 00:00:29.051000,0 days 00:00:28.813000,0 days 01:05:59.144000,0 days 01:06:28.195000,0 days 01:06:57.008000,316.0,319.0,302.0,319.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:05:30.925000,,1,5.0,,,False,True
0 days 01:08:23.578000,LEC,16,0 days 00:01:26.580000,4.0,1.0,,,0 days 00:00:28.367000,0 days 00:00:29.185000,0 days 00:00:29.028000,0 days 01:07:25.375000,0 days 01:07:54.560000,0 days 01:08:23.588000,315.0,318.0,301.0,321.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:06:56.998000,,1,5.0,,,False,True
0 days 01:09:50.051000,LEC,16,0 days 00:01:26.473000,5.0,1.0,,,0 days 00:00:28.339000,0 days 00:00:29.162000,0 days 00:00:28.972000,0 days 01:08:51.927000,0 days 01:09:21.089000,0 days 01:09:50.061000,315.0,320.0,302.0,324.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:08:23.578000,,1,5.0,,,False,True
0 days 01:11:16.544000,LEC,16,0 days 00:01:26.493000,6.0,1.0,,,0 days 00:00:28.455000,0 days 00:00:29.231000,0 days 00:00:28.807000,0 days 01:10:18.516000,0 days 01:10:47.747000,0 days 01:11:16.554000,310.0,316.0,303.0,319.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:09:50.051000,,1,5.0,,,False,True
0 days 01:12:43.309000,LEC,16,0 days 00:01:26.765000,7.0,1.0,,,0 days 00:00:28.363000,0 days 00:00:29.280000,0 days 00:00:29.122000,0 days 01:11:44.917000,0 days 01:12:14.197000,0 days 01:12:43.319000,315.0,320.0,302.0,322.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:11:16.544000,,1,5.0,,,False,True
0 days 01:14:09.922000,LEC,16,0 days 00:01:26.613000,8.0,1.0,,,0 days 00:00:28.406000,0 days 00:00:29.250000,0 days 00:00:28.957000,0 days 01:13:11.725000,0 days 01:13:40.975000,0 days 01:14:09.932000,315.0,319.0,302.0,323.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:12:43.309000,,1,5.0,,,False,True
0 days 01:15:36.428000,LEC,16,0 days 00:01:26.506000,9.0,1.0,,,0 days 00:00:28.477000,0 days 00:00:29.150000,0 days 00:00:28.879000,0 days 01:14:38.409000,0 days 01:15:07.559000,0 days 01:15:36.438000,314.0,319.0,302.0,322.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:14:09.922000,,1,5.0,,,False,True
0 days 01:17:03.013000,LEC,16,0 days 00:01:26.585000,10.0,1.0,,,0 days 00:00:28.402000,0 days 00:00:29.279000,0 days 00:00:28.904000,0 days 01:16:04.840000,0 days 01:16:34.119000,0 days 01:17:03.023000,316.0,320.0,303.0,324.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:15:36.428000,,1,5.0,,,False,True
0 days 01:18:29.556000,LEC,16,0 days 00:01:26.543000,11.0,1.0,,,0 days 00:00:28.341000,0 days 00:00:29.233000,0 days 00:00:28.969000,0 days 01:17:31.364000,0 days 01:18:00.597000,0 days 01:18:29.566000,314.0,318.0,304.0,322.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:17:03.013000,,1,5.0,,,False,True
0 days 01:19:56.178000,LEC,16,0 days 00:01:26.622000,12.0,1.0,,,0 days 00:00:28.327000,0 days 00:00:29.370000,0 days 00:00:28.925000,0 days 01:18:57.893000,0 days 01:19:27.263000,0 days 01:19:56.188000,315.0,322.0,304.0,324.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:18:29.556000,,1,5.0,,,False,True
0 days 01:21:22.830000,LEC,16,0 days 00:01:26.652000,13.0,1.0,,,0 days 00:00:28.318000,0 days 00:00:29.194000,0 days 00:00:29.140000,0 days 01:20:24.506000,0 days 01:20:53.700000,0 days 01:21:22.840000,315.0,323.0,306.0,321.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:19:56.178000,,1,5.0,,,False,True
0 days 01:22:49.873000,LEC,16,0 days 00:01:27.043000,14.0,1.0,,,0 days 00:00:28.287000,0 days 00:00:29.457000,0 days 00:00:29.299000,0 days 01:21:51.127000,0 days 01:22:20.584000,0 days 01:22:49.883000,318.0,326.0,305.0,324.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:21:22.830000,,1,5.0,,,False,True
0 days 01:24:17.174000,LEC,16,0 days 00:01:27.301000,15.0,1.0,,,0 days 00:00:28.370000,0 days 00:00:29.622000,0 days 00:00:29.309000,0 days 01:23:18.253000,0 days 01:23:47.875000,0 days 01:24:17.184000,319.0,323.0,305.0,328.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:22:49.873000,,1,5.0,,,False,True
0 days 01:25:44.368000,LEC,16,0 days 00:01:27.194000,16.0,1.0,,,0 days 00:00:28.377000,0 days 00:00:29.459000,0 days 00:00:29.358000,0 days 01:24:45.561000,0 days 01:25:15.020000,0 days 01:25:44.378000,318.0,321.0,305.0,327.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:24:17.174000,,1,5.0,,,False,True
0 days 01:27:11.353000,LEC,16,0 days 00:01:26.985000,17.0,1.0,,,0 days 00:00:28.372000,0 days 00:00:29.495000,0 days 00:00:29.118000,0 days 01:26:12.750000,0 days 01:26:42.245000,0 days 01:27:11.363000,318.0,318.0,305.0,322.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:25:44.368000,,1,5.0,,,False,True
0 days 01:28:38.346000,LEC,16,0 days 00:01:26.993000,18.0,1.0,,,0 days 00:00:28.294000,0 days 00:00:29.512000,0 days 00:00:29.187000,0 days 01:27:39.657000,0 days 01:28:09.169000,0 days 01:28:38.356000,316.0,319.0,304.0,322.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:27:11.353000,,1,5.0,,,False,True
0 days 01:30:04.989000,LEC,16,0 days 00:01:26.643000,19.0,1.0,,,0 days 00:00:28.318000,0 days 00:00:29.286000,0 days 00:00:29.039000,0 days 01:29:06.674000,0 days 01:29:35.960000,0 days 01:30:04.999000,318.0,321.0,304.0,325.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:28:38.346000,,1,5.0,,,False,True
0 days 01:31:31.953000,LEC,16,0 days 00:01:26.964000,20.0,1.0,,,0 days 00:00:28.348000,0 days 00:00:29.489000,0 days 00:00:29.127000,0 days 01:30:33.347000,0 days 01:31:02.836000,0 days 01:31:31.963000,317.0,320.0,303.0,322.0,False,MEDIUM,20.0,True,Ferrari,0 days 01:30:04.989000,,1,5.0,,,False,True
0 days 01:32:59.368000,LEC,16,0 days 00:01:27.415000,21.0,1.0,,,0 days 00:00:28.758000,0 days 00:00:29.516000,0 days 00:00:29.141000,0 days 01:32:00.721000,0 days 01:32:30.237000,0 days 01:32:59.378000,317.0,318.0,304.0,325.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:31:31.953000,,1,5.0,,,False,True
0 days 01:34:26.653000,LEC,16,0 days 00:01:27.285000,22.0,1.0,,,0 days 00:00:28.499000,0 days 00:00:29.572000,0 days 00:00:29.214000,0 days 01:33:27.877000,0 days 01:33:57.449000,0 days 01:34:26.663000,315.0,318.0,304.0,323.0,False,MEDIUM,22.0,True,Ferrari,0 days 01:32:59.368000,,1,5.0,,,False,True
0 days 01:35:53.877000,LEC,16,0 days 00:01:27.224000,23.0,1.0,,,0 days 00:00:28.642000,0 days 00:00:29.330000,0 days 00:00:29.252000,0 days 01:34:55.305000,0 days 01:35:24.635000,0 days 01:35:53.887000,315.0,318.0,302.0,323.0,False,MEDIUM,23.0,True,Ferrari,0 days 01:34:26.653000,,1,4.0,,,False,True
0 days 01:37:21.230000,LEC,16,0 days 00:01:27.353000,24.0,1.0,,,0 days 00:00:28.657000,0 days 00:00:29.496000,0 days 00:00:29.200000,0 days 01:36:22.544000,0 days 01:36:52.040000,0 days 01:37:21.240000,315.0,318.0,303.0,322.0,False,MEDIUM,24.0,True,Ferrari,0 days 01:35:53.877000,,1,2.0,,,False,True
0 days 01:38:48.455000,LEC,16,0 days 00:01:27.225000,25.0,1.0,,,0 days 00:00:28.660000,0 days 00:00:29.445000,0 days 00:00:29.120000,0 days 01:37:49.900000,0 days 01:38:19.345000,0 days 01:38:48.465000,315.0,317.0,299.0,320.0,False,MEDIUM,25.0,True,Ferrari,0 days 01:37:21.230000,,1,2.0,,,False,True
0 days 01:40:32.897000,LEC,16,0 days 00:01:44.442000,26.0,1.0,,0 days 01:40:29.227000,0 days 00:00:28.560000,0 days 00:00:32.273000,0 days 00:00:43.609000,0 days 01:39:17.025000,0 days 01:39:49.298000,0 days 01:40:32.907000,317.0,138.0,,320.0,False,MEDIUM,26.0,True,Ferrari,0 days 01:38:48.455000,,124,1.0,,,False,False
0 days 01:43:17.539000,LEC,16,,27.0,2.0,0 days 01:40:54.146000,,0 days 00:00:55.121000,0 days 00:00:52.314000,0 days 00:00:57.137000,0 days 01:41:28.222000,0 days 01:42:20.412000,0 days 01:43:17.648000,238.0,186.0,137.0,276.0,False,HARD,1.0,True,Ferrari,0 days 01:40:32.897000,,4,2.0,,,False,False
0 days 01:45:54.271000,LEC,16,,28.0,2.0,,,0 days 00:00:55.197000,0 days 00:00:51.078000,0 days 00:00:50.465000,0 days 01:44:12.738000,0 days 01:45:03.844000,0 days 01:45:54.423000,113.0,211.0,242.0,129.0,False,HARD,2.0,True,Ferrari,0 days 01:43:17.539000,,4,2.0,,,False,False
0 days 01:48:24.413000,LEC,16,,29.0,2.0,,,0 days 00:00:49.383000,0 days 00:00:55.425000,0 days 00:00:45.315000,0 days 01:46:43.686000,0 days 01:47:39.108000,0 days 01:48:24.530000,140.0,255.0,251.0,99.0,False,HARD,3.0,True,Ferrari,0 days 01:45:54.271000,,4,2.0,,,False,False
0 days 01:50:56.793000,LEC,16,,30.0,2.0,,,0 days 00:00:43.813000,0 days 00:00:57.742000,0 days 00:00:50.846000,0 days 01:49:08.215000,0 days 01:50:05.980000,0 days 01:50:56.947000,151.0,204.0,308.0,151.0,False,HARD,4.0,True,Ferrari,0 days 01:48:24.413000,,41,2.0,,,False,False
0 days 01:52:24.793000,LEC,16,0 days 00:01:28,31.0,2.0,,,0 days 00:00:28.628000,0 days 00:00:30.527000,0 days 00:00:28.845000,0 days 01:51:25.431000,0 days 01:51:55.958000,0 days 01:52:24.803000,323.0,317.0,312.0,329.0,False,HARD,5.0,True,Ferrari,0 days 01:50:56.793000,,1,3.0,,,False,True
0 days 01:53:52.728000,LEC,16,0 days 00:01:27.935000,32.0,2.0,,,0 days 00:00:28.138000,0 days 00:00:30.903000,0 days 00:00:28.894000,0 days 01:52:52.941000,0 days 01:53:23.844000,0 days 01:53:52.738000,312.0,319.0,312.0,334.0,False,HARD,6.0,True,Ferrari,0 days 01:52:24.793000,,12,4.0,,,False,True
0 days 01:55:19.265000,LEC,16,0 days 00:01:26.537000,33.0,2.0,,,0 days 00:00:28.048000,0 days 00:00:29.778000,0 days 00:00:28.711000,0 days 01:54:20.786000,0 days 01:54:50.564000,0 days 01:55:19.275000,332.0,314.0,305.0,320.0,False,HARD,7.0,True,Ferrari,0 days 01:53:52.728000,,1,4.0,,,False,True
0 days 01:56:45.961000,LEC,16,0 days 00:01:26.696000,34.0,2.0,,,0 days 00:00:28.400000,0 days 00:00:29.618000,0 days 00:00:28.678000,0 days 01:55:47.675000,0 days 01:56:17.293000,0 days 01:56:45.971000,318.0,325.0,309.0,317.0,False,HARD,8.0,True,Ferrari,0 days 01:55:19.265000,,1,5.0,,,False,True
0 days 01:58:11.658000,LEC,16,0 days 00:01:25.697000,35.0,2.0,,,0 days 00:00:28.019000,0 days 00:00:29.047000,0 days 00:00:28.631000,0 days 01:57:13.990000,0 days 01:57:43.037000,0 days 01:58:11.668000,316.0,323.0,309.0,324.0,True,HARD,9.0,True,Ferrari,0 days 01:56:45.961000,,1,5.0,,,False,True
0 days 01:59:37.674000,LEC,16,0 days 00:01:26.016000,36.0,2.0,,,0 days 00:00:28.118000,0 days 00:00:29.125000,0 days 00:00:28.773000,0 days 01:58:39.786000,0 days 01:59:08.911000,0 days 01:59:37.684000,318.0,329.0,308.0,330.0,False,HARD,10.0,True,Ferrari,0 days 01:58:11.658000,,1,5.0,,,False,True
0 days 02:01:03.831000,LEC,16,0 days 00:01:26.157000,37.0,2.0,,,0 days 00:00:28.052000,0 days 00:00:29.104000,0 days 00:00:29.001000,0 days 02:00:05.736000,0 days 02:00:34.840000,0 days 02:01:03.841000,320.0,341.0,310.0,332.0,False,HARD,11.0,True,Ferrari,0 days 01:59:37.674000,,1,5.0,,,False,True
0 days 02:02:29.632000,LEC,16,0 days 00:01:25.801000,38.0,2.0,,,0 days 00:00:28.164000,0 days 00:00:29.012000,0 days 00:00:28.625000,0 days 02:01:32.005000,0 days 02:02:01.017000,0 days 02:02:29.642000,317.0,338.0,314.0,327.0,False,HARD,12.0,True,Ferrari,0 days 02:01:03.831000,,1,5.0,,,False,True
0 days 02:03:55.991000,LEC,16,0 days 00:01:26.359000,39.0,2.0,,,0 days 00:00:28.126000,0 days 00:00:29.388000,0 days 00:00:28.845000,0 days 02:02:57.768000,0 days 02:03:27.156000,0 days 02:03:56.001000,318.0,332.0,310.0,339.0,False,HARD,13.0,True,Ferrari,0 days 02:02:29.632000,,1,5.0,,,False,True
0 days 02:05:22.079000,LEC,16,0 days 00:01:26.088000,40.0,2.0,,,0 days 00:00:28.326000,0 days 00:00:29.088000,0 days 00:00:28.674000,0 days 02:04:24.327000,0 days 02:04:53.415000,0 days 02:05:22.089000,322.0,337.0,311.0,336.0,False,HARD,14.0,True,Ferrari,0 days 02:03:55.991000,,1,5.0,,,False,True
